arm,condition,instance_id,density,task,correct,pred,edge,said_yes,n_statements,fabricated,states_nonedge,drops_edge,stated,invented,missed,kind,invents,chain,misread
qwen3-1.7b,clustering,edge_existence/size40/p0.5/62,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/65,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/68,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/71,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/78,0.5,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/81,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/84,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/87,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/90,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/93,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/96,0.5,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/6,0.1,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/9,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/12,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/15,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/18,0.1,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/21,0.1,edge_existence,1,No,False,False,2.0,True,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/24,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/31,0.1,edge_existence,1,No,False,False,1.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/34,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/37,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/40,0.1,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/43,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/46,0.1,edge_existence,1,No,False,False,6.0,True,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/49,0.1,edge_existence,1,No,False,False,1.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/56,0.1,edge_existence,0,Yes,False,True,6.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/59,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/62,0.1,edge_existence,1,No,False,False,6.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/65,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/68,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/71,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/74,0.1,edge_existence,1,No,False,False,6.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/81,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/84,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/87,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/90,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/93,0.1,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/96,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/99,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/6,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/9,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/12,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/15,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/18,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/21,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/24,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/31,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/34,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/37,0.2,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/40,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/43,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/46,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/49,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/56,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/59,0.2,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/62,0.2,edge_existence,0,Yes,False,True,6.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/65,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/68,0.2,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/71,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/74,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/81,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/84,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/87,0.2,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/90,0.2,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/93,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/96,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/99,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/6,0.35,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/9,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/12,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/15,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/18,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/21,0.35,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/24,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/31,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/34,0.35,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/37,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/40,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/43,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/46,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/49,0.35,edge_existence,1,No,False,False,2.0,True,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/56,0.35,edge_existence,0,Yes,False,True,2.0,True,True,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/59,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/62,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/65,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/68,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/71,0.35,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/74,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/81,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/84,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/87,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/90,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/93,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/96,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/99,0.35,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/6,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/9,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/12,0.5,edge_existence,0,Yes,False,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/15,0.5,edge_existence,0,Yes,False,True,4.0,True,True,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/18,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/21,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/24,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/31,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/34,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/37,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/40,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/43,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/46,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/49,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/56,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/59,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/62,0.5,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/65,0.5,edge_existence,1,No,False,False,6.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/68,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/71,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/74,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/81,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/84,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/87,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/90,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/93,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/96,0.5,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/99,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/2,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/9,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/12,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/15,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/18,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/21,0.1,edge_existence,1,No,False,False,1.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/24,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/27,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/34,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/37,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/40,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/43,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/46,0.1,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/49,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/52,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/59,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/62,0.1,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/68,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/71,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/74,0.1,edge_existence,1,No,False,False,5.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/77,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/84,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/87,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/90,0.1,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/93,0.1,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/96,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/99,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/2,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/9,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/12,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/15,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/18,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/21,0.2,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/24,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/27,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/34,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/37,0.2,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/40,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/43,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/46,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/49,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/52,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/59,0.2,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/62,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/65,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/68,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/71,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/74,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/77,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/84,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/87,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/90,0.2,edge_existence,0,No,True,False,5.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/93,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/96,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/99,0.2,edge_existence,0,Yes,False,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/2,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/9,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/12,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/15,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/18,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/21,0.35,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
